,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
peasekretär,-0.6857253313064575,0.978012195944951,4,12,9.74664306640625,8.850567817687988,87
kõnepuldis,-0.6854214668273926,0.9783641476696868,8,7,11.081989288330078,12.434748649597168,230
iive,-0.6853964924812317,0.9767149574870138,1,9,6.845614910125732,9.614908218383789,115
1997.,-0.6850603222846985,0.9775902249532568,11,0,-4.692026138305664,8.830609321594238,122
taskus,-0.6849367618560791,0.9769482757075978,7,-1,9.965928077697754,11.008685111999512,119
rusikaga,-0.6844885349273682,0.9751189945347994,10,2,12.412399291992188,11.645563125610352,31
juhiga,-0.6842116713523865,0.9768616341772622,10,2,12.354283332824707,10.859089851379395,124
kirjaga,-0.6841071248054504,0.9773317026178264,10,2,12.091692924499512,10.887463569641113,138
häälel,-0.684038519859314,0.9772913754992714,2,-1,5.319570064544678,11.72535514831543,94
tarand,-0.683814287185669,0.977819746568861,9,-1,8.323957443237305,9.257506370544434,58
rõõmuks,-0.6837583184242249,0.9775460977205293,19,-1,6.244904041290283,11.982109069824219,30
kandsin,-0.6835559606552124,0.977055058822984,6,3,5.147012233734131,8.310734748840332,41
meremees,-0.6832866668701172,0.9773210872908816,1,-1,8.41152286529541,9.251175880432129,38
maksutõus,-0.6826336979866028,0.9768543668610082,1,18,7.410149574279785,10.775104522705078,97
corpore,-0.6826115250587463,0.9761309182751124,19,20,8.760030746459961,10.404664993286133,32
rahavoog,-0.6825793981552124,0.9767594808343436,0,18,10.0814847946167,10.967754364013672,38
kadriorgu,-0.6824706792831421,0.9759703641460072,4,-1,7.963988304138184,8.329675674438477,26
pindu,-0.6822945475578308,0.9770400863191128,4,-1,7.4060893058776855,9.566347122192383,24
pilti,-0.6822431087493896,0.9781780793793056,4,-1,9.122040748596191,11.28570556640625,750
murrang,-0.6822315454483032,0.9773824365104782,1,-1,6.979297637939453,10.82925796508789,32
tunta,-0.682092010974884,0.9764274798910784,15,4,4.655076026916504,9.824545860290527,29
iseseisvus,-0.6811733245849609,0.9762158014234292,1,24,7.450409412384033,11.720220565795898,158
sõnavõtuga,-0.6809884309768677,0.9765996937672624,10,2,11.356472969055176,12.190000534057617,181
äripäev,-0.6809270977973938,0.9753863839121336,1,14,8.173429489135742,13.512901306152344,46
bilanss,-0.6808363199234009,0.9771665515732972,4,-1,8.7334566116333,11.484760284423828,35
näidata,-0.6805173754692078,0.975525130300304,5,4,4.477782249450684,10.791916847229004,1377
toppida,-0.6804901361465454,0.9774681465167532,5,4,3.7036073207855225,10.387454986572266,57
traktoriga,-0.6802730560302734,0.973961598819917,10,2,12.458267211914062,11.109647750854492,24
toeks,-0.6801358461380005,0.9761413709086256,3,5,10.547016143798828,10.313279151916504,169
paketti,-0.6793047785758972,0.9754521276326098,4,-1,8.445160865783691,11.645813941955566,180
kalu,-0.6791707277297974,0.9748792197583296,9,26,8.02120590209961,8.293031692504883,28
