,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
aseesimehele,-0.663516104221344,0.9742672652007124,16,21,0.49079152941703796,1.6582227945327759,29
positsioone,-0.6635040044784546,0.9730255011139338,17,4,3.138974189758301,0.536927342414856,200
naljaga,-0.6627699732780457,0.9727432915753094,1,13,1.0832383632659912,1.3888828754425049,33
kalkulatsioon,-0.6623998880386353,0.9742731961840646,1,23,1.4613159894943237,-0.2877936065196991,33
näoga,-0.6623778939247131,0.9741928774635428,2,-1,2.395780563354492,0.2687476873397827,172
dmitri,-0.6621089577674866,0.9723773497710844,9,10,-0.5755650401115417,2.616929769515991,353
liialdus,-0.6620895862579346,0.9722169880241244,1,-1,1.514190435409546,-0.5262661576271057,58
konkurentsieelis,-0.6618738770484924,0.9717542026652344,1,23,1.3405792713165283,-0.9056299328804016,60
ideoloogiaga,-0.6611830592155457,0.9712218323079944,1,-1,2.9276466369628906,-0.2872067093849182,27
heida,-0.6603015661239624,0.9734430925747736,1,1,2.478104829788208,3.12501859664917,39
heameel,-0.6600983738899231,0.9729581192141415,1,-1,1.6624302864074707,-0.9360191822052002,40
esinesin,-0.6598437428474426,0.9733348716355597,1,1,2.6266396045684814,2.943700075149536,21
assamblees,-0.659402072429657,0.9726917463782232,4,12,0.38051655888557434,0.41294458508491516,93
sõnakasutuses,-0.6593665480613708,0.9722950032693756,1,-1,1.558835506439209,0.6123867034912109,20
silme,-0.6588824987411499,0.9712087124163782,1,-1,2.382350444793701,3.0413949489593506,210
umbusalduse,-0.6587145328521729,0.9722199785293693,5,-1,1.053209900856018,1.743155598640442,224
televisioonis,-0.6573523879051208,0.9723201535037024,3,-1,0.8422539830207825,0.8571020364761353,146
meenutagem,-0.6571457386016846,0.97332088963002,1,12,0.27900224924087524,0.7972608804702759,77
ratasele,-0.6566727161407471,0.9721315885813636,6,7,-1.6160752773284912,2.3737235069274902,200
silmapaistvalt,-0.6552379727363586,0.971374101680299,1,-1,2.13291335105896,-1.8173028230667114,32
tarkust,-0.6552274227142334,0.9715512911340978,2,-1,1.9724029302597046,0.054143115878105164,179
koondaruanne,-0.6549733281135559,0.9705927322407504,1,22,3.0210328102111816,0.024512160569429398,71
kuulamas,-0.6548883318901062,0.9741661486782534,1,-1,1.6088229417800903,1.783663034439087,28
kokkukutsuja,-0.6547440886497498,0.971083030656618,9,10,-0.3105759620666504,2.687103509902954,151
välispoliitiliselt,-0.6545581221580505,0.9727827593122762,1,23,1.0736522674560547,0.19579534232616425,32
välisministrilt,-0.6539040803909302,0.9715056865060088,1,-1,0.01770717278122902,1.4907586574554443,29
märkasite,-0.6537213325500488,0.9710663950594874,1,2,1.6293855905532837,2.446136713027954,23
yoko,-0.6536535024642944,0.9719343197829496,9,10,-0.42360180616378784,2.457573413848877,415
tunnistajaks,-0.6532442569732666,0.9712142932885288,1,23,1.25383460521698,-0.4751524329185486,71
spetsialistina,-0.6519033312797546,0.971340039211762,1,13,1.251822829246521,2.1749987602233887,23
töönädala,-0.6515366435050964,0.9697632383947978,12,22,0.8502492904663086,2.1190578937530518,1314
garant,-0.651208221912384,0.9725192158430253,4,23,0.8237640857696533,-0.5911130905151367,47
taasiseseisvunud,-0.6509076356887817,0.9712038676155276,4,23,0.5249609351158142,-0.5081610679626465,130
helir,-0.6506675481796265,0.9698972366619752,16,10,-0.2933764159679413,2.2097537517547607,45
tammaru,-0.6506562232971191,0.9723253799947548,1,-1,-0.5261389017105103,1.4198716878890991,21
katsuda,-0.6505157351493835,0.9678381150599252,1,20,2.6820228099823,1.3538645505905151,60
tunnustuseks,-0.6504217386245728,0.9730474854085762,1,-1,1.9342339038848877,1.2057503461837769,23
paksu,-0.6498091816902161,0.9702961839228604,1,-1,3.010092258453369,0.9058886170387268,78
julgeks,-0.6497822403907776,0.9715547835324996,2,3,2.665633201599121,2.4804630279541016,110
konkurente,-0.6497384905815125,0.9706574147907528,1,4,3.2791664600372314,0.595866322517395,27
näpuga,-0.6490407586097717,0.9716478910013112,2,19,2.2094154357910156,0.5875687599182129,319
keskerakonnal,-0.6483689546585083,0.9714856142747658,1,-1,0.5648755431175232,1.3441014289855957,137
kasuteguriga,-0.6483627557754517,0.97008311499742,1,16,2.7000997066497803,-0.7194063067436218,20
sõnagi,-0.6482484936714172,0.972043476980242,16,-1,2.6838324069976807,1.9705194234848022,131
põhiseadusvastased,-0.6482313275337219,0.9715143973969244,1,10,7.9049458503723145,8.069889068603516,24
juhina,-0.6481242775917053,0.9699998920580976,8,18,0.9032348990440369,1.67201566696167,197
mulli,-0.6478487253189087,0.9702012186687624,1,23,1.1390933990478516,0.11107282340526581,23
suunanäitaja,-0.6477363705635071,0.9707012343724438,1,23,1.399559497833252,0.29882434010505676,20
tähega,-0.6474530100822449,0.9707514890054396,1,-1,2.5275819301605225,-0.7626891732215881,20
ilusat,-0.6473907232284546,0.9707212875911282,7,-1,1.9494870901107788,1.5065441131591797,332
kessler,-0.6469050645828247,0.9703599621127604,16,-1,-0.834437906742096,1.5133981704711914,30
üsnagi,-0.6465039849281311,0.969769091705,13,14,2.135171890258789,-1.8415734767913818,245
riigikorra,-0.6463688611984253,0.9704082484299826,4,23,0.6499140858650208,-0.45925867557525635,41
neeme,-0.6459001898765564,0.9703775443865584,0,-1,2.1051836013793945,-1.106210470199585,583
esinduskogu,-0.6456937193870544,0.9685032206437856,1,-1,1.1229993104934692,0.2722380459308624,70
esindanud,-0.6453077793121338,0.9710940510968769,1,-1,1.7170450687408447,1.5802088975906372,75
lärm,-0.6450924277305603,0.9701806039154514,7,8,1.704949975013733,1.0099356174468994,207
pakendiaktsiis,-0.6440395712852478,0.9704974823966436,1,23,1.960176706314087,-0.28225603699684143,22
hele,-0.6431103348731995,0.9709365080144206,6,10,-0.38894039392471313,2.4880876541137695,125
päevakord,-0.6430985927581787,0.9684130917466154,12,22,0.929757297039032,1.9362878799438477,783
esindades,-0.6429409980773926,0.9692792581764356,1,-1,1.6413729190826416,1.6149731874465942,29
kaljulaid,-0.6424276828765869,0.9699859461202996,9,10,-0.3166338801383972,1.3357512950897217,373
esimehele,-0.6415277719497681,0.9708776473419994,8,21,0.5024933218955994,1.6532210111618042,412
poliitilises,-0.6414519548416138,0.9679867374858384,4,23,1.1981589794158936,0.4088248610496521,350
südamega,-0.6411098837852478,0.9690643841501542,2,24,2.4487955570220947,-0.7003052234649658,213
seeme,-0.6408795118331909,0.9680822166769576,16,7,-1.2030900716781616,2.2571585178375244,123
esimehel,-0.6407649517059326,0.968860031789478,8,21,0.4456092119216919,1.629541277885437,185
võit,-0.6404845118522644,0.9692768839283454,4,23,1.480210304260254,-0.9805856347084045,291
alatu,-0.6397264003753662,0.9693721645110362,1,23,1.5636897087097168,-0.05375461280345917,46
märksõnaks,-0.6394504904747009,0.9665084277471518,1,-1,5.73917818069458,4.182861804962158,23
võlakoorem,-0.6389445066452026,0.9680562608351204,1,23,1.5533537864685059,-1.0750120878219604,45
sisepoliitikas,-0.6373608708381653,0.9679937553417766,1,23,1.2363425493240356,0.031571995466947556,23
presidendile,-0.6372435688972473,0.9683665236247696,5,-1,0.32394394278526306,1.3536471128463745,233
surva,-0.636073648929596,0.9680747366225608,16,5,-1.6042556762695312,1.7386889457702637,33
väidetest,-0.635755181312561,0.9673624674853348,1,9,4.3046345710754395,2.7135024070739746,35
demokraatlikult,-0.6350092887878418,0.9680849914431404,1,23,1.0300616025924683,0.2728572487831116,89
nutt,-0.634583055973053,0.9674214822961684,14,0,-1.3844298124313354,0.9949396848678589,425
eelarvestrateegiaga,-0.634264349937439,0.968827416551271,1,-1,2.803445339202881,-0.07913236320018768,74
isu,-0.633952260017395,0.9681471451513592,1,23,1.476288914680481,-0.6270034909248352,45
