,female_effect_size,female_p_value
võrreldavaks,0.08808459341526031,0.4003969029917095
grupiga,-0.351647287607193,0.8457889087156627
asetab,-0.07192626595497131,0.5842382862746986
ehitataks,0.09596232324838638,0.39051632667372604
tuluna,0.06917999684810638,0.42158013253469706
kaunase,0.21931986510753632,0.2609381830110513
kasutustasu,0.1669236123561859,0.3109896158436899
viisakuse,0.0775422751903534,0.4091435553811902
maatükkide,-0.046311911195516586,0.5554678887223207
parendamiseks,0.0925896093249321,0.3931984279856896
kõlbab,0.07554759085178375,0.41604637446167225
järeldustest,0.11484137922525406,0.3730582789961895
palge,-0.8453561067581177,0.993029305653676
valetamise,-0.2329358607530594,0.754795184946367
identne,-0.029026249423623085,0.5328694850399099
solman,-0.1644681841135025,0.6806922027608467
vastupidiseks,0.06834398210048676,0.4165458532701224
as-il,-0.31576499342918396,0.8190578551045238
skandaalne,-0.05236969515681267,0.5646382393709757
top-up' i,0.10048525780439377,0.3847296923362531
lükkasid,-0.31234127283096313,0.8216956158505853
probleemideta,0.3537823259830475,0.1531585443240031
talus,-0.13350531458854675,0.6509104920604696
seisukohavõtt,-0.3712107837200165,0.859967110390498
võrdsemalt,0.25910890102386475,0.22296820734501854
ühistele,-0.06973905861377716,0.5806689290289974
solvanud,-0.14890480041503906,0.6704421578862868
247,-0.09940098971128464,0.6101276086611069
rahvusringhäälingul,-0.19369879364967346,0.7153832507103492
kuluna,-0.14042814075946808,0.663445503605723
star,0.40902817249298096,0.11552313118436253
peatused,0.1737697273492813,0.29676230869970166
621,0.059029389172792435,0.43842544825200713
suuremahulised,0.05863049998879433,0.4263312965621887
andmetes,0.10647454112768173,0.38226313662961797
osakaalust,-0.07700257003307343,0.5850997925342691
keelas,-0.1473044455051422,0.6629414997894345
kranichi,-0.37106817960739136,0.8597897905623308
alane,0.22041553258895874,0.25585507037434607
eesmärkideni,-0.12280699610710144,0.6393280422445592
tootmisvõimsused,-0.10535059869289398,0.6200758966763216
projekteeritud,0.10386326164007187,0.3795197723844177
mängiti,-0.34040844440460205,0.8411055881706597
illar,-0.1438666433095932,0.6624249958892826
valin,-0.14504651725292206,0.662592051657339
ammu-ammu,-0.14221954345703125,0.6598277218945936
kemikaalide,0.11978369951248169,0.35749272180202385
mastaabiefekt,-0.09674868732690811,0.6070856902547228
jõustatud,0.29613494873046875,0.19562994266947142
soovima,0.5064643621444702,0.07169214990657158
slaidid,-0.38491833209991455,0.8702787650907575
pensionifonde,0.003993910737335682,0.5015322226833683
märkides,0.0036072793882340193,0.49265975569894715
projektijuht,0.04416748881340027,0.45567961577939387
rahandusele,-0.4141893982887268,0.8840005497673553
päästetööde,0.35170018672943115,0.15394571850353345
värbamise,0.4891110360622406,0.07621310974015127
kaheteistkümnes,-0.044457703828811646,0.5507665737514263
ühendriikidesse,-0.12713465094566345,0.6488293986991381
asukohariigi,0.14834335446357727,0.3297639333389034
iru,0.1275102198123932,0.35850788923382737
jõutaks,0.2340368628501892,0.2505649156343954
mariko,-0.23331327736377716,0.7509283220440718
ametiisikul,0.08863241225481033,0.3970965948729349
kollektiivlepinguid,0.17492589354515076,0.30610512748685514
õpetata,0.5760136842727661,0.047754945097391754
27 000,0.016154346987605095,0.4809151797042346
probleemsete,0.4759916067123413,0.08083553048079128
privilegeeritud,0.2149922251701355,0.2617147789988261
missioonidele,0.20690687000751495,0.275722350527858
uuri,-0.021977990865707397,0.527617557915858
kaitstav,0.28785571455955505,0.19673893608068882
tugisüsteem,0.27620789408683777,0.20664928569500285
asenduskodus,0.26822298765182495,0.21962819042533432
algatusest,-0.1563488394021988,0.6783408120556937
ülegi,0.08774960786104202,0.39478748782731543
ligilt,-0.4608161747455597,0.9108382194372526
agressori,-0.28998011350631714,0.8014758607260677
vaenlased,-0.18956369161605835,0.7089391010505779
avavad,0.040600940585136414,0.45379255869454893
eraettevõtjate,-0.05945069342851639,0.569977835700329
huviharidusega,0.487708181142807,0.08120161240279078
advokaadina,-0.23728813230991364,0.7482043794924185
indekseerimist,0.21238085627555847,0.26502455194089813
väljaandeid,-0.17985652387142181,0.6977443556272632
kuldsed,-0.42214488983154297,0.8911871946572678
perekondades,0.24353677034378052,0.2341210022493354
filmilinnak,-0.168471097946167,0.6828828087043699
hoop,-0.39329078793525696,0.8700286043693672
propageerib,0.45352938771247864,0.09276341985233771
jooksvat,0.36463600397109985,0.14058539492384492
aruka,-0.14946721494197845,0.6752416848773429
aastatepikkuse,-0.23787826299667358,0.7535394101631931
otsisid,0.24596233665943146,0.23864212526017003
soomlasi,0.024703074246644974,0.46433837683565826
negatiivsest,0.026563094928860664,0.4694624003940976
võistlused,0.15323607623577118,0.3310870332261677
jalgratturid,0.03310122340917587,0.463351612510294
231,0.08595158904790878,0.40230160268063564
väldanud,-0.21533147990703583,0.7294692407828838
andekate,0.4596291184425354,0.09274968123130156
eelkõnelejate,-0.10078085958957672,0.6088475170927325
annangi,-0.28510963916778564,0.7980181205750143
mängude,0.08746367692947388,0.3960668197954357
andjad,0.14899593591690063,0.33716680736286075
hapuks,0.14888253808021545,0.33270286245413183
tunta,0.13893353939056396,0.34418585201949603
peos,-0.31491151452064514,0.8166539687189354
ahvatlev,0.33609578013420105,0.16005104994665476
ebamõistlikud,0.04857558757066727,0.44620295427270384
fundamentaalse,0.09887949377298355,0.38953848314846296
elementaarse,0.1189647689461708,0.36890194027539314
68%,0.148885115981102,0.3339291599321378
"3,8%",-0.3150723874568939,0.8224102654021817
toonides,-0.16448192298412323,0.6899188608247557
investeeringutoetused,-0.006453933659940958,0.5092552293458001
731,0.17635121941566467,0.30676924675140604
diskuteerisime,0.02578340657055378,0.46968722100214144
mario,-0.08192353695631027,0.5981432433077731
paketid,-0.03534920513629913,0.5390982025681226
tabloo,-0.3269159495830536,0.8300540140781868
alandlikult,-0.15643027424812317,0.6778485875789322
toetusprogrammide,0.1655164361000061,0.3173902281186387
metsatööstuse,0.06954539567232132,0.4188575010076191
koolituskulude,0.3076609969139099,0.18076626469919987
raudteeinfrastruktuuri,-0.06526053696870804,0.5779704102392261
veto,-0.28366678953170776,0.7976917767432986
delegeerimine,-0.0204980056732893,0.5242290954654272
kavandatavaid,0.28666040301322937,0.20105289699690432
kavandatu,0.37394487857818604,0.14069989636463265
korjanud,-0.16752247512340546,0.6870535464924985
perekonnanime,0.011674492619931698,0.48497032849969557
ravikindlustusse,0.28157517313957214,0.20729434132669455
tutvustage,-0.1948927640914917,0.7184755595605872
transpordiameti,0.13564318418502808,0.3434011196357458
mängureegleid,-0.005063946358859539,0.5062420351601447
sõnavõtule,-0.231276735663414,0.74779158426519
kati,-0.14404389262199402,0.6622809333143914
valitsusasutus,-0.11250024288892746,0.6282673599567172
ahti,-0.12484697997570038,0.6476675569540021
e-kaubanduse,0.20863881707191467,0.26467027208934824
rahvuskaaslaste,0.11399348080158234,0.36478236896255867
505,0.302395761013031,0.1885943655815978
planeeritavate,-0.03680586814880371,0.5441774702618374
internetile,0.15323324501514435,0.325563582767062
lõviosas,0.23614877462387085,0.2405227239098271
kinnine,-0.28588929772377014,0.7968159206811112
ha,0.06459243595600128,0.4259049834589632
keskkonnaministriga,0.006753037683665752,0.49679231914457866
töötamas,0.42705094814300537,0.106228740988077
ühendasutuse,0.22845396399497986,0.2531171641018334
elueaga,0.2219391018152237,0.25842956274724194
tõrjumise,0.051945760846138,0.4407723527131001
teoreetilisi,0.019009141251444817,0.48037299751832885
1945.,0.23425410687923431,0.2431495317173631
mõõdetavad,0.004527771845459938,0.4857155716976219
maksekäsu,0.2508477568626404,0.22591049284400855
eestikeelsetesse,0.5168783664703369,0.06665360498228423
matuse,0.1622975617647171,0.31536723251975474
arusaamatult,-0.03830853849649429,0.5446053826340138
redaktsiooniline,0.10633128136396408,0.37265087809669684
otsustused,-0.20375803112983704,0.7249796985358978
toetusmeedet,0.13081790506839752,0.34698661078663284
struktuurifondi,0.3126063942909241,0.18589124103639332
piinliku,0.23592817783355713,0.2431241532975128
lapsevanemat,0.2134578377008438,0.2706301350966762
möönsite,-0.07486110180616379,0.5901194783225125
reisilaevade,0.19741061329841614,0.2830266361364132
tähtajalised,-0.14485681056976318,0.6677352651375938
tõkestamisele,0.13552731275558472,0.3423204925480804
maandamine,0.24793130159378052,0.2377712781485175
"5,3",0.12176874279975891,0.36135867820607315
tegeled,0.04670686274766922,0.44748033043904956
võõrliikide,0.2570224702358246,0.2253057478435062
külmas,-0.25024622678756714,0.7680198217768097
teisipäevaks,-0.15715348720550537,0.6768932078656893
taotlesime,0.18921568989753723,0.2877999119607131
kõrgeimat,-0.2804264724254608,0.7926593891810998
võrdõiguslikkust,0.16757017374038696,0.3090430846793897
tasudega,-0.190244659781456,0.7053815752538619
ravimihüvitise,0.2132493406534195,0.26935845123865665
õliühing,-0.31130629777908325,0.8206503520259171
väo,-0.1411740481853485,0.6607538932612569
kaubanduskeskustes,0.0590352937579155,0.43112964671486076
tarvitavad,0.24553556740283966,0.2399149700682065
kitsaskohtadest,-0.42501556873321533,0.892087973800336
armsa,-0.5154980421066284,0.9345673952519717
raskeveokite,-0.10708671063184738,0.6230197241603768
gräzinile,-0.48913323879241943,0.9187107080159271
pakette,-0.2631620764732361,0.7765347091403962
tõustes,0.2861291468143463,0.20332542708607393
taaskasutusse,0.27580222487449646,0.21367381088226467
otsustage,-0.24294115602970123,0.7606658590353073
leningradi,-0.08243461698293686,0.594383856200694
miinusest,-0.17547063529491425,0.6994288123460898
tervislikud,0.020249556750059128,0.4749591490623474
arhitektid,0.16169914603233337,0.31540060919058144
pensionäridega,0.030742499977350235,0.4616557627946756
seletuskirjad,0.0584985725581646,0.4319200553135687
üldpilti,-0.12172946333885193,0.6440609892257131
keelenõudeid,0.055864088237285614,0.4376489982867915
keelenõuete,0.3437305688858032,0.1634670396901996
ingliskeelseks,0.348212331533432,0.15194194455486887
poska,-0.43855512142181396,0.8999443028512193
juhendajad,0.07383018732070923,0.4136486419451816
sotsiaaldemokraadina,-0.3736848533153534,0.8632182894954605
lakooniliselt,0.2165365070104599,0.2654367498341941
teelõik,0.02555246464908123,0.46522377759655875
informeeritakse,-0.002954346826300025,0.5034150379623932
lisatasusid,0.22310082614421844,0.25558840613064204
kähku,0.0870690569281578,0.39882541603228094
rahvasaadikuna,-0.2883334755897522,0.7966770333957411
keskharidus,0.2011675089597702,0.2725148237845125
kahesuunaline,-0.15145517885684967,0.6759970285664401
sihilikult,-0.19979073107242584,0.7237158312123841
ettekääne,-0.23527121543884277,0.7496444534810079
arvamine,-0.2577540874481201,0.7735182968174872
peegel,-0.2807530164718628,0.794587696661635
ohumärk,-0.3217966556549072,0.830381773086305
kaheksale,0.06346545368432999,0.42670728984015516
algatamisega,0.0393003411591053,0.4592560357018959
tasus,0.0635693147778511,0.4229125623499609
küüditamise,-0.3657340705394745,0.8530281357978486
hulgi,-0.32233893871307373,0.8225254824518408
toitumise,0.2787666618824005,0.2066011850234012
tammsaar,-0.3882195055484772,0.872531080584346
investeeringukomponendi,0.11884422600269318,0.3610476722255319
rahvused,-0.024756576865911484,0.5318929442021958
väljaütlemist,-0.27321648597717285,0.7893535281427804
lõhutakse,0.1597519963979721,0.3213931680557164
aktsiisimaksu,0.058303352445364,0.43384681001171543
"4,9%",-0.19898943603038788,0.7167267707475748
valijaskonna,-0.1259680688381195,0.64751927049654
493,0.4383156895637512,0.10111581220824406
333,0.38553813099861145,0.12825325419288947
pöördmaksustamine,-0.06984778493642807,0.5909288047610926
küsitletutest,0.2885536253452301,0.19455143543984077
litsents,0.13147380948066711,0.3532699456311479
nakatumisnäitajad,0.04375625029206276,0.45071616754084787
pereõe,0.42073145508766174,0.11191329113381587
riskirühmade,0.2471923679113388,0.23613718184217436
politseiametnikke,0.06913173198699951,0.4172077150173704
lähiriikide,-0.2125481218099594,0.7344482478832289
saatja,0.10114163905382156,0.38144901962429567
tegelikkusega,-0.13470731675624847,0.6502833517593387
paluste,0.04602703079581261,0.4453946152513094
tõlkide,0.5652071237564087,0.05060355773782299
rolliga,-0.30868586897850037,0.8178132920570946
arvandmeid,-0.19553464651107788,0.7154687264364139
ringkonda,-0.05956043303012848,0.5684442731603594
tavainimene,0.25202977657318115,0.22977922059617262
koormis,-0.34180134534835815,0.8417155832701415
aastati,0.06702353805303574,0.4198360630690068
liberalism,-0.400140643119812,0.8747100253541988
sotsiaal,0.1763625591993332,0.2964934949063146
maksumuudatustest,-0.5323911309242249,0.938542138350173
lõpphinnast,-0.041630979627370834,0.5539675315405601
kaante,0.19096313416957855,0.28883505318584746
administratiivsed,-0.01818470098078251,0.5193673600406256
tavapärasel,0.5179345011711121,0.0647878457358303
totalitaarse,-0.4783419370651245,0.9221460961182435
nakatuda,0.3745475709438324,0.14168002014500958
digiühiskonna,-0.04547049105167389,0.549775007295634
häireid,-0.2196018248796463,0.740547892115009
kahjumi,-0.24413110315799713,0.7561270114405889
461,0.0738939717411995,0.4183688064372325
kiirgusosakonna,0.2671271562576294,0.21543685330855222
vastsündinud,0.5606225728988647,0.05023547043770815
ranitsatoetust,0.5852872133255005,0.04326564494676233
elatis,0.3154585361480713,0.18149636820127113
laht,-0.2975926399230957,0.8078007237279697
äärmusesse,0.2402663230895996,0.24178459069884384
õppekirjanduse,0.5336174368858337,0.058489078096903846
treffneri,0.017296072095632553,0.47903160410986956
"10,2",0.20261217653751373,0.2862458910620128
taotlejal,0.3274462819099426,0.16655381647758016
esm-il,0.030404923483729362,0.46937674599754786
andmekogusid,0.40187886357307434,0.12352985338573719
pooldajate,-0.0638011023402214,0.5692126866986248
vajaduspõhisuse,0.21146255731582642,0.268236918116477
vahendustasu,-0.10649726539850235,0.623225575319367
e-hääletamine,0.06797836720943451,0.42047379270123986
edendavad,0.024141093716025352,0.4710543100897744
avastavad,0.16520527005195618,0.32328938603528456
we,-0.24621714651584625,0.7613651342321
põhisuundade,0.0034801496658474207,0.5044921876260833
merehariduse,0.24741341173648834,0.24045449688744336
hõlmatuse,0.0136747807264328,0.48544545748329715
liivik,-0.3491215407848358,0.8452249347047329
lõimumispoliitika,-0.3363686501979828,0.8404480398385319
sõidujagamise,0.3038819432258606,0.18654488014732307
kütusehinna,0.29954323172569275,0.19550025146894823
põhjalikus,0.10913755744695663,0.37647564235456843
energiajookide,0.22639258205890656,0.25922390370923076
kõnniteede,0.047959450632333755,0.44712615755539753
konfiskeerimist,0.3061811625957489,0.18742307405154834
meenutades,-0.2113400101661682,0.7276587885806868
by,-0.21828357875347137,0.7417404366721486
rukkirahu,0.11807093024253845,0.36191376482574333
tähise,0.3613017797470093,0.14253440368785852
umbusaldatav,-0.5527366995811462,0.9450506949943808
sademevee,0.30305904150009155,0.1904454587272224
ühiskonnagruppide,-0.050800859928131104,0.5636083388285378
võrdsema,0.21709096431732178,0.2668557649979435
käibed,-0.16424250602722168,0.6844027757919319
seminar,-0.17083097994327545,0.6935192795791044
töötegemise,0.08496780693531036,0.4009170711107616
pettust,-0.0014372493606060743,0.502031396445439
poliitikutelt,0.09461425244808197,0.3864820566774827
presidendikandidaat,-0.3719591796398163,0.8633376821339864
kodualune,-0.13586771488189697,0.655526639797129
madalaid,0.23362261056900024,0.24730576636942936
ühtlustab,0.2723456621170044,0.2145441904622456
mõttekoja,-0.5205230116844177,0.9347677352898671
kinnisvarast,-0.05616464093327522,0.5608752443507464
süvenenult,0.31803014874458313,0.17408804735552796
rahvastikku,0.08692668378353119,0.4014379739006474
aruteluteema,-0.199004128575325,0.7164332020397527
majandusolukorda,0.012077459134161472,0.4870591428768586
söömine,-0.10296431183815002,0.6240406782532277
jumalale,-0.07330109179019928,0.5867987200746598
karistamist,0.40052640438079834,0.12102853558948012
sündmustel,-0.11677254736423492,0.6347027685411497
isoleerida,0.14838966727256775,0.33033940217241264
vaktsineerinud,0.04421548917889595,0.4516565740883457
konverentse,0.2779974639415741,0.20785743967302417
pedofiilide,0.15323998034000397,0.3291848670201536
arusaamatul,0.18014764785766602,0.30231859124527605
füüsikat,0.1761353313922882,0.30060470744087797
ravitakse,0.5122559666633606,0.06687108348771764
lähikontaktsed,0.11730760335922241,0.3747507381367494
vanusegrupis,0.26822373270988464,0.22068140320219787
kohandamist,0.3637549579143524,0.14301210114366525
hoiatused,-0.24545061588287354,0.7673055875500195
vanadele,0.13880044221878052,0.3433823761476491
spordiregistri,0.19531506299972534,0.2842196852962733
spordikoolide,0.26491230726242065,0.21804616709499702
rahastatav,0.036143895238637924,0.45080390879027266
võistlustel,-0.06129399687051773,0.5684551905784385
haldusorgani,0.12015888094902039,0.3657329145652073
jäätmeseaduses,0.15137676894664764,0.3261171931791259
maksimummääras,0.2921806871891022,0.2039764936279418
vaimustuses,0.07687333971261978,0.41415843667867125
noorematele,0.01888224668800831,0.4727142575044013
mitmekesisemaks,0.10502839833498001,0.3823685432517967
uuendusena,0.09203343838453293,0.39396734351144214
lähiajalugu,-0.8915498852729797,0.9951757601715143
kordasid,-0.2511512339115143,0.7649273482083344
kaasusega,-0.032919373363256454,0.5376349293437761
lõppeva,-0.09900327026844025,0.6083271949774522
õiguskaitseorganitele,-0.18564645946025848,0.7029162178633834
süüdlased,0.04312586411833763,0.45014134898807345
kriminaalmenetlusest,0.45637813210487366,0.09438623846034999
hüvitamisele,-0.007131190970540047,0.5166176533455591
eksponeerida,0.014839500188827515,0.4799391689156003
kavatsuse,0.016568120568990707,0.47953370816613017
tuletanud,0.004737793002277613,0.49005493019881163
eiranud,-0.19703738391399384,0.7115306632428067
tiitli,-0.0864052027463913,0.5941991259745354
albaania,-0.20944476127624512,0.7233519980008658
asendavad,0.1372327357530594,0.34777375448495995
peenraha,-0.2226773351430893,0.737409277731701
õhtulehes,-0.152879998087883,0.6762982245926823
kavandatavast,0.287981241941452,0.20129556020491401
solvas,-0.1069805920124054,0.6282193285563746
algatamata,0.13494829833507538,0.3478200762402065
otsesele,0.08991941809654236,0.39735088114362216
tervishoiuasutused,0.13253691792488098,0.3534292959689683
välispoliitilistes,-0.08033319562673569,0.5934343459836477
epidemioloogiline,0.23549266159534454,0.24078938890730806
tunnel,-0.08152623474597931,0.5879574549932364
sihtrühmi,0.027824504300951958,0.46272939495792487
moraalsed,-0.378593772649765,0.8706088946876465
kõrvaldama,0.7432095408439636,0.014300269591839054
kujundaja,0.04078064113855362,0.4538498680489137
tingisid,0.2483239620923996,0.2348570467727391
liikumises,0.6128811240196228,0.03846954757360532
survestama,0.8118402361869812,0.009039497369232263
sealses,0.01580836996436119,0.485868541805369
riikidevahelisi,0.13319140672683716,0.3485909403871197
ebavõrdseid,0.37135955691337585,0.13892037978443894
asusin,-0.1935824751853943,0.7133720342851859
kõnelesid,-0.20993879437446594,0.7330180261298704
sputniku,-0.02404186688363552,0.5270791781972229
üllata,0.1466170698404312,0.3323987804370556
riigikassas,-0.08395260572433472,0.5891981850837782
euroopalikud,-0.31517574191093445,0.8238947791093312
pääs,-0.13469935953617096,0.6600517038008572
pidur,-0.44284552335739136,0.8988031744209584
doktriini,-0.18319828808307648,0.7075392004035274
kirjeldamiseks,0.2862885892391205,0.1985621016260215
elementaarsete,0.23161277174949646,0.2482390568308579
surmast,0.10011578351259232,0.39225719363807077
raidi,-0.29097363352775574,0.8033116677981557
järske,0.16709502041339874,0.306566070880383
klientidest,0.2999818027019501,0.1923819962537454
raputab,-0.32933956384658813,0.8316718301844517
vastajad,0.07573897391557693,0.4150831226166679
taastu,0.2539767026901245,0.23217964985481143
rida-realt,0.04398665577173233,0.44972054524211635
tavapäraseid,0.34763258695602417,0.1527876238976651
tõdemuseni,0.14569933712482452,0.34081965236883904
ülekandeid,-0.30322369933128357,0.8127699105900303
tasuvusanalüüs,-0.19345234334468842,0.7147740106057713
258,0.17603205144405365,0.3042465127462016
pilgud,-0.4062608480453491,0.882334088911036
vältinud,0.1370481252670288,0.3431242375113328
terviseseisundit,0.13973599672317505,0.3437232498913667
kuulsat,-0.08717614412307739,0.5967219994425157
korrake,-0.242620587348938,0.7607909847111588
aastasadu,-0.5081034302711487,0.9309235334267328
vastandlikke,-0.2031758576631546,0.7299064198795037
ehe,0.22427839040756226,0.25044504269313816
sotsialistlik,-0.3360673785209656,0.8304490740791846
kurjaks,0.49643123149871826,0.07428996300159185
1950.,0.06981652975082397,0.42238047744294005
tagajärgedele,-0.004120757337659597,0.5062752894526048
institutsioonidel,-0.04511820152401924,0.5505645352001897
meeldetuletus,-0.2840128242969513,0.8047070997576327
koordinatsiooni,0.3244347870349884,0.17087668327596917
andmeside,0.2127746343612671,0.26570534935918844
tõhustamist,0.3056519627571106,0.18421101384207095
hapnikku,-0.024440838024020195,0.5246998254761271
keskmaa-õhutõrje,-0.0016531002474948764,0.49969060771933405
redaktsioonilised,0.13190323114395142,0.3459358117428657
naabrimees,-0.08181051164865494,0.5941234008557846
eelistaksid,0.2668967843055725,0.22618364262953472
trükkida,-0.0849180743098259,0.6031566250777142
tinglik,0.5354689359664917,0.058870900723214215
täieõiguslik,-0.41172099113464355,0.8848899856833716
raputama,-0.3156410753726959,0.8194655004562397
liis,0.026005707681179047,0.4723165877474639
entusiasm,-0.16110405325889587,0.6763319775763654
võsu,0.15800589323043823,0.32168097677453056
esindusorganisatsioonidega,0.11020543426275253,0.37535833612124314
unustades,-0.16632823646068573,0.6845715316286648
sotsiaalpedagoogide,0.43006154894828796,0.10648415176672321
normaalsest,0.1065613329410553,0.3824999613195499
katkestas,0.28427502512931824,0.20849780900436365
kirjeldusi,0.11629590392112732,0.3612361155831755
andeid,0.23142307996749878,0.2480266116863622
palgasüsteemi,0.10816814005374908,0.3732258446066614
töötusest,0.030648084357380867,0.4623158105464006
süüdimatult,-0.24397477507591248,0.7637723956062434
auditeerinud,-0.030499661341309547,0.5383240683003246
raiemahtusid,-0.03689379617571831,0.5354887551064269
omahinna,0.011248672381043434,0.4843645028463447
väljatoomine,0.26610252261161804,0.2201269908544029
kuiv,-0.13160328567028046,0.6467079466825728
töövorm,0.0654059648513794,0.42494256942267417
tavapäraseks,0.14999692142009735,0.3399706809297207
professorite,-0.032067589461803436,0.5351922280701013
mait,-0.2038307636976242,0.7304850142031543
istutada,-0.3618101179599762,0.8560348862118978
ebaõnnestus,0.013622148893773556,0.47702512059677304
metsaraie,0.09073242545127869,0.3962137025504803
senistele,0.020587822422385216,0.48146567664824325
intressikulu,-0.13963262736797333,0.6576166298441222
ettevaatlikum,0.03368264064192772,0.4601294320121946
eurorahade,0.15240202844142914,0.3276599934015376
värvides,-0.29047611355781555,0.8016049996080017
professionaalsus,-0.4027090072631836,0.8798800661032817
otsustamata,-0.04085536673665047,0.5476792449890564
katelde,0.25099998712539673,0.23478527595797694
kriminaalse,0.3399302065372467,0.16476958395823282
kripeldama,0.14153678715229034,0.33520788310608507
valitsemisalast,-0.1096300482749939,0.6229786561374808
eelarveseaduse,0.4015902280807495,0.12373206712675788
"5,8%",-0.05913616716861725,0.5706592208917297
haridusraha,-0.21137525141239166,0.7286017467276205
arvutisse,0.009230689145624638,0.4884973064667617
kompetentsist,0.0597161240875721,0.42911901754438575
survestamine,-0.042819585651159286,0.5486530633341582
kauemgi,-0.19102323055267334,0.7125197937534841
halvendaks,0.24739302694797516,0.24019009163117966
pagulasabi,0.16840025782585144,0.31521448807451624
katsel,0.06624568998813629,0.42575782012219543
tühjana,-0.11427078396081924,0.6270789397053916
arendustöid,0.20582923293113708,0.2784120130137746
fossiilse,0.22112780809402466,0.25988599891191766
monopoolses,-0.10896281898021698,0.6268959252041014
väljavõtmist,0.4859398305416107,0.08131033494265405
turumajanduses,0.1327269971370697,0.3500197859307218
valitsusliidus,-0.4611792266368866,0.9069858338630117
maksustab,0.12288933992385864,0.3632918234568667
regioonile,-0.02658950723707676,0.5363395271635183
kohtuasjas,0.14793753623962402,0.331552797402454
vabasse,-0.15851393342018127,0.6799541755700906
omavalitsuslike,0.23116131126880646,0.2510338151779047
siseasi,-0.10477098822593689,0.6144495216926027
herkelile,-0.30073609948158264,0.8097144868453687
suudaksite,-0.4791129529476166,0.9183395138085955
424,0.09846001863479614,0.38223380803792883
välditud,0.15724366903305054,0.3256363082466447
tekkides,0.5102951526641846,0.07142167758860363
postkastidesse,-0.14248421788215637,0.6624108063246454
üleminekutoetus,-0.47490110993385315,0.9183174442681186
tohime,0.012022080831229687,0.484653500532083
yorgi,-0.153927281498909,0.6715576968217942
nahk,-0.32382842898368835,0.8270816922222737
kehtivusaeg,0.19670893251895905,0.28584811008922606
välisasjade,-0.20642507076263428,0.7263529376799931
itaaliasse,0.15096113085746765,0.33484955522789006
jälgitud,0.07059410959482193,0.42126494606596643
piima-,0.4730626046657562,0.08570481349541315
buum,-0.23008523881435394,0.7461443071696364
kogukondliku,0.12424781173467636,0.3571690071026803
töökava,-0.29282689094543457,0.8059736141218878
määratlemise,0.08888977020978928,0.40273213429199195
nõukogudeaegne,-0.10671301186084747,0.6261297113283565
mikli,-0.4207713305950165,0.892806793737071
tundva,0.06355279684066772,0.42280934927356884
autoriteetne,0.1835654228925705,0.2995224957257202
räpina,0.05769656226038933,0.4341072492483059
kredexis,-0.05561724677681923,0.5646377876502853
vaataksid,-0.18859784305095673,0.7073846739919747
öisel,0.15406382083892822,0.3306589242078185
tervishoiusektori,0.35433846712112427,0.14852668997529483
puutuma,0.7439265847206116,0.015546714804349993
sisalduma,0.8533353209495544,0.006681211993836089
instituudiga,0.10723959654569626,0.3748603954262255
ennetamist,0.3523556590080261,0.154284880060518
kaotaksid,0.5823605060577393,0.04529080823609399
eelarveprotsessis,-0.12803299725055695,0.6430022224246326
hoobilt,-0.03191874176263809,0.5329551290580323
kujutad,-0.4753316640853882,0.9155700711489092
kantseleist,0.11101333051919937,0.37185150505963527
maksuametis,0.193569153547287,0.28677951562716064
521,0.06767698377370834,0.42391228223667266
pesuveega,0.4424130618572235,0.10035040837346787
kultuuril,-0.17930802702903748,0.6975575981659037
arenguvõimalused,-0.13968782126903534,0.6600749833220836
kalduvus,-0.19708839058876038,0.7148889014289583
läbirääkijad,-0.1119731143116951,0.6293748847817319
kaevandamiseks,0.22510267794132233,0.2554351859263406
kodulehe,-0.3480508625507355,0.8457549619825117
hääletusest,-0.0473436638712883,0.5499199564800821
takistamise,0.09549334645271301,0.3898776507464924
järgse,-0.35609954595565796,0.8598230413434887
rakendusseadus,-0.10358483344316483,0.6236753671749049
ööpäevaringset,0.5244910717010498,0.06310695306135028
lähipäevil,-0.041094712913036346,0.5528838477493152
pagulaskriisi,0.10585121810436249,0.38078904457642737
täiskasvanutel,0.19668276607990265,0.28455529531106905
saavutataks,-0.10190770775079727,0.6224909067662323
ostjad,-0.15387362241744995,0.673819301461081
avad,-0.2977774441242218,0.8034903290703059
kiirusta,0.3418773114681244,0.15240316994458447
piisata,0.1519036889076233,0.3318208331498098
vaimult,-0.7392242550849915,0.9839738325661863
kingitust,0.05567329749464989,0.43511881753327064
taastamisele,-0.14425629377365112,0.6658477656186306
sihile,-0.21579594910144806,0.7400541926820968
sooviv,0.12217202037572861,0.36438497356446176
744,0.1406676024198532,0.3432338668084999
kaitsepoliitikas,-0.1989046037197113,0.7238838497675684
ühendekspeditsiooniväe,-0.16587649285793304,0.6874755656425082
valmiduses,0.024086840450763702,0.4739454020985695
mehega,-0.17191743850708008,0.6928821311305471
õigusnormide,0.3015468716621399,0.19258202795231205
analüüsisite,-0.17324358224868774,0.6913198241238405
asulaid,0.07545517385005951,0.4154740988256389
taksojuht,-0.1358463317155838,0.6502585657207819
sureks,0.3919634222984314,0.12254795718196199
vastassuunas,0.14344699680805206,0.34214645506505903
rohkete,0.0768733099102974,0.4151180730260069
oblasti,-0.23801101744174957,0.754685601318453
iganenud,0.030087057501077652,0.4672442699388889
viimastele,-0.11416209489107132,0.6262301891159343
investeerimisel,0.05634225159883499,0.4354787356371438
