,female_effect_size,female_p_value
minevaid,-0.03407128527760506,0.5387768078422115
tegevusaladel,-0.006214869674295187,0.5082515966659682
põllud,-0.1263613998889923,0.6429589980517783
lagunenud,0.06905446201562881,0.4196991158099227
maksutagastuse,0.017396915704011917,0.47793207073062205
eeltäidetud,0.23582148551940918,0.2500744292427669
olene,-0.20117270946502686,0.7227732425889477
kurtidele,-0.0438457615673542,0.5502146236661534
magusamaksu,0.09388080984354019,0.3937708937463432
kohuseks,0.05925685539841652,0.4343568040759318
poolthäälega,-0.3273800313472748,0.8322287957042819
haridusasutused,0.1421685814857483,0.3449647557805572
heitis,-0.6314972639083862,0.9670393900603855
koosseise,0.02792225033044815,0.4638715948633121
kiirusest,-0.17709772288799286,0.6953303694894262
ettevalmistustööd,0.04888762906193733,0.44776847043409773
kinnisidee,-0.5879948139190674,0.956134666620663
raini,-0.10491779446601868,0.6100495158193591
naistevastane,0.36607804894447327,0.13953445704843337
kinnise,0.2277040332555771,0.2497349623279903
eripensionid,0.0024446535389870405,0.49096614672671535
inspireeritud,0.5525302886962891,0.053216156660814695
sõjaväes,-0.3505825996398926,0.8493339615456539
kalalaevade,-0.007814759388566017,0.5083092463799179
kalandus,-0.4780089557170868,0.9155982509039062
viljad,-0.05213116854429245,0.5638003878040954
lääne-viru,-0.19260366261005402,0.7169996430299448
jaa-jaa,-0.21530693769454956,0.7386702070589543
seisva,0.17694589495658875,0.2990294087037988
juhiste,0.011194337159395218,0.49573788268679286
riigimajade,0.20562449097633362,0.27221850835990047
katsetama,0.2756249010562897,0.2110530273434318
e-riigis,-0.3148491382598877,0.8179096583181868
arstidest,0.029290534555912018,0.45582172917482167
väljakuulutatud,-0.010616466403007507,0.5115961043614632
ülekantud,0.18101415038108826,0.29446492989108974
kaalutletult,-0.0962962955236435,0.6057396459215395
arutleme,0.04965543374419212,0.4366903516369204
61%,0.44586414098739624,0.09409408608134084
iroonia,-0.28756892681121826,0.8025675285681131
praktikad,-0.09280673414468765,0.5983946441030867
abistab,-0.10674072802066803,0.621203451311748
tolmu,-0.16673137247562408,0.6892038219561157
ministeeriumidesse,0.25506678223609924,0.23063811967297398
kujund,-0.4710310101509094,0.9156819549821975
situatsioonides,-0.006013672798871994,0.5083344367795174
hääletamistulemused,0.008324095979332924,0.4995689031634496
koostööl,-0.06763430684804916,0.5804711956430177
dokumendina,-0.3545445203781128,0.8493494884290738
pöörde,-0.05973948538303375,0.5642862999694216
rajasalu,-0.3114262521266937,0.8182521494154186
korbile,-0.0756453201174736,0.5833355806996154
avage,-0.13404880464076996,0.6493635670500917
pöörduge,-0.5143230557441711,0.9314665355224191
säilitamisel,0.0833979994058609,0.4056530165211062
sadamale,-0.11202000826597214,0.6237465037890542
korrektset,0.0884215235710144,0.38470938486668516
kursusi,-0.20474085211753845,0.7230346738788841
koordineeritult,0.026134517043828964,0.4760391890552944
keskastme,0.3178343176841736,0.172574999899189
lepinguliste,0.2912931740283966,0.19265854280487082
filosoofilist,0.16828283667564392,0.313714063355933
elavdamine,-0.28946539759635925,0.7960243337278826
rahuldaks,-0.11896306276321411,0.6301067744325657
pahandust,0.005712057929486036,0.5015823710745935
oki,-0.31162261962890625,0.8182185998693385
tagust,-0.08162759989500046,0.5967206840825426
ehitades,-0.18333445489406586,0.697959125072924
koguta,-0.24604381620883942,0.7621417543741867
tunnistajaid,-0.12837442755699158,0.6407567789010447
suhtud,-0.041106633841991425,0.5496945141301675
kaubandus-,0.09822952747344971,0.3858517396758806
venekeelsetest,0.048966649919748306,0.43875959864437863
keeruka,0.29107582569122314,0.1962679132820524
lävel,-0.5730000734329224,0.9524851213717422
kutsehariduskeskuse,0.21606774628162384,0.2618044497924237
regionaalpoliitilist,0.04032894968986511,0.44739262449812567
kooseluseadusega,0.020288176834583282,0.4772405424069782
ülalpidamiskohustus,0.11640475690364838,0.36245872637274246
196,-0.437213659286499,0.896345583125919
kehtetu,0.14321601390838623,0.33196939084965227
veeseadus,-0.31314149498939514,0.8188776283719074
tellivad,-0.01333288848400116,0.5162566261755465
erinevateks,0.15785545110702515,0.32530531341203894
lapsehoiu,0.6303672194480896,0.031801610352192644
pudelikael,-0.24374376237392426,0.7590736717406634
sõjaliseks,0.06095175817608833,0.43091898466875933
katusorganisatsiooni,0.08452220261096954,0.39755956271530624
kuhjunud,0.17102548480033875,0.30604904448404946
stabiilsena,-0.11108183860778809,0.6357821086964843
eraldata,-0.09145544469356537,0.605010782486457
varase,0.06713557988405228,0.4149218807313987
realiseeruma,0.4447285532951355,0.09914279538515802
organisatsioonil,-0.01544453576207161,0.5253996975596502
vastutaks,0.09425932168960571,0.39078450159108735
sajaprotsendilise,0.31962308287620544,0.17603744717302572
sobis,-0.4684846103191376,0.9150872840857411
üldistatult,0.043300263583660126,0.45280672139326916
arusaadavas,0.2580871284008026,0.22260344397939857
kujunemine,-0.05697645619511604,0.5645148402244061
eneseregulatsiooni,0.07608339935541153,0.4135398905307952
kogutoodangu,-0.05342376232147217,0.566909139095586
edastamist,0.20220673084259033,0.2796394538094573
leebed,-0.05098894611001015,0.5552301497334498
menetlusprotsessi,0.00796577986329794,0.4924012970814412
päring,-0.5773953199386597,0.9542938900531388
esitamisele,0.19595208764076233,0.28253903903778366
suundub,-0.043341342359781265,0.5529935503477275
e-eesti,-0.028087731450796127,0.5311372808671966
väljuvad,0.05211038142442703,0.44661724384151325
konkurent,-0.36963391304016113,0.8557328830799127
tsitaate,-0.15159998834133148,0.6756565676118732
jean-claude,0.06415783613920212,0.4268984763397503
parandades,-0.0031200936064124107,0.4967035368373721
mitmekümne,0.2781871259212494,0.21266603426342623
tv3,0.15547214448451996,0.32519027023109925
emadele,0.10717488080263138,0.3722154113471502
vastusena,-0.2498960942029953,0.765845034639169
teedega,-0.13335320353507996,0.6481556590549747
tsiteerinud,-0.156875878572464,0.6731151311283847
ekre-ga,-0.6979074478149414,0.9802157146382277
jalgratta,0.16895781457424164,0.3095678535792805
kõrvutada,-0.09765181690454483,0.6145254672840561
loeksin,-0.30346155166625977,0.813805823316629
ahel,-0.2519390881061554,0.7680719567912129
tugevneb,0.06524712592363358,0.4372375141143089
selgroogu,-0.06082005426287651,0.5733654854337189
võrdsustamine,0.10826601833105087,0.37612399492566184
korrastamisel,0.06450020521879196,0.43149108406981274
operaatori,-0.18934687972068787,0.7074593094740049
toomisega,-0.0334194116294384,0.538145159265766
mahukate,0.08749175816774368,0.39923759235566225
versioone,-0.4337489902973175,0.9017990392384321
kummalisem,0.7826058268547058,0.01090950953191816
390,-0.07335922867059708,0.590854725029029
kalanduses,-0.09402608871459961,0.6075469442407269
mõistusest,-0.04347950220108032,0.5512364954446224
koalitsioonipartnerit,-0.2363310158252716,0.7519143110990216
sulgevad,-0.02526525780558586,0.524994614987391
hääletamissedelite,0.12345270067453384,0.3588654270988848
kask,-0.3964333236217499,0.8717711273452831
psühhosotsiaalse,0.4870466887950897,0.07354186944463281
muutmises,-0.05537906661629677,0.5646633537353329
rahastusmudel,-0.1947735846042633,0.7142893280313831
erakondadesse,0.10274071246385574,0.38909633581658865
majandamisega,0.018707124516367912,0.4722173406522132
kummalise,0.42214956879615784,0.10825435281534246
laekuvatest,0.02514995075762272,0.46918454295673107
joomine,-0.11581531912088394,0.6325563180094032
sõidutee,-0.3810606300830841,0.8676976606535749
kriminaalhooldusseaduse,0.2850540578365326,0.20176306054632986
760,0.06595252454280853,0.4242263317306504
operaatorid,-0.14053590595722198,0.6581416872428164
lahene,0.26758795976638794,0.21787290696781603
rahavoogusid,-0.33269986510276794,0.8327495593926915
kõnesoovijaid,-0.15775331854820251,0.6730211133620438
sigadus,-0.46854886412620544,0.9138454847824233
panustas,-0.13182662427425385,0.6475645113101053
lisavõimalus,-0.10967923700809479,0.6251413673057588
majandussurutise,0.0936712920665741,0.39601485738042297
tegevus-,0.08374189585447311,0.4030317590826663
seostatud,0.32170748710632324,0.17766523812602253
kogumispension,-0.2286994904279709,0.7499995410825644
pahe,-0.41874152421951294,0.8882679076646041
kirjakeele,0.04246791824698448,0.45732500321007363
abina,-0.56935715675354,0.9493713384943011
õigusnormid,-0.007600112818181515,0.5176250782472773
maksupettustega,0.06664067506790161,0.42095528800852366
tööjõupuuduse,0.20991352200508118,0.26986554739678914
tunnetuslik,0.08233104646205902,0.4016380034266115
kodukorraseadus,-0.008385042659938335,0.5118989618736238
lobitöö,-0.41413477063179016,0.886117768455021
fikseerinud,0.055788569152355194,0.4371504665533117
ametiühingutega,-0.00354002951644361,0.5052555511830251
baasfinantseerimise,0.10483801364898682,0.38095582003688233
arvi,-0.3360257148742676,0.8436158980294247
saalikutsungit,-0.28989434242248535,0.80177035617471
pardal,-0.5286574959754944,0.936394573434035
meelsuse,-0.08713196963071823,0.6018142973712661
kontrolljoont,-0.4548676311969757,0.9078468085074869
paiknema,0.44073736667633057,0.09832964133768951
ringlusesse,0.06991908699274063,0.4175556681161111
kalendrikuu,-0.05178367346525192,0.5555670854708767
kriisireguleerimispoliitika,0.0009550605900585651,0.4991631636257534
tegevdirektor,-0.3404802978038788,0.843870804917323
päästmine,-0.332216739654541,0.8326001828112813
soojusvarustuse,0.2543947100639343,0.2303486259519092
võrguettevõtja,-0.042877063155174255,0.5559811662690396
kontsernikonto,-0.21975448727607727,0.7369879659461124
raportiga,-0.4608774185180664,0.9123799707750968
nentisin,-0.10119934380054474,0.6197970087974827
kommunikeerida,-0.17883533239364624,0.6969072042843677
majandusnäitajad,-0.04631344974040985,0.5539901263623652
riigikohtul,-0.17624296247959137,0.6948359074248501
haldusakti,0.1025567576289177,0.3844978893700388
kaheaastase,0.3078484535217285,0.1886682774623425
terviseminister,-0.014064800925552845,0.5259621525890155
tasustamist,0.18069303035736084,0.30528746086374126
suvalist,0.09090052545070648,0.3891765441629189
välislepingu,0.3207642138004303,0.17340089748694631
iivet,-0.2061549425125122,0.7279818739077126
taastuvenergiale,-0.0015456137480214238,0.5010216043999157
leevendusi,-0.19261206686496735,0.719206296211993
kaubamärk,-0.48070669174194336,0.9189746778661653
arvuks,-0.1311921775341034,0.6520930671002111
vabamalt,0.13616825640201569,0.3468561480307769
täht,-0.3089587688446045,0.8140999820612175
kaupmees,-0.5964207053184509,0.9597438725674515
418,0.3575502634048462,0.1437544976382259
intelligentne,-0.03976505994796753,0.5416670045951846
agro,0.03965848684310913,0.456979204476913
"9,5%",0.2534465193748474,0.23298871685349054
378,0.13583774864673615,0.3436692265215773
eesistumiseks,-0.08898505568504333,0.6057210999496365
tugevale,-0.07763070613145828,0.5909577988982786
makseraskustesse,0.024948790669441223,0.4732238920184695
pöördmaksustamist,0.025079689919948578,0.47490218669296336
narkootikume,0.6110568642616272,0.03420425423949569
tagasiastumisega,-0.01736360974609852,0.5178327918692278
riskirühmad,0.12316074967384338,0.3610909990477831
arendajad,-0.015434523113071918,0.5129739813612612
võitlete,-0.029895856976509094,0.5366515603951891
kaalukate,0.11124028265476227,0.3753701039520394
keeleseadus,-0.1871698647737503,0.7024718751795704
haisu,0.5039815902709961,0.072949277757544
tegevuskavaga,-0.159628763794899,0.6809619637723523
rohkema,0.5595446228981018,0.05237387298943119
sisimas,0.019733669236302376,0.48052463693842673
65-aastased,0.38817548751831055,0.12925165108496528
reise,0.17734597623348236,0.3002512997214415
valega,-0.2816130220890045,0.794198418475921
you,-0.18763238191604614,0.7031724606479893
walesi,-0.4689961373806,0.9134977581288286
arvamustes,-0.09435269236564636,0.6050701649203749
maapiirkondi,0.04371719807386398,0.44727386050583096
selgesõnaliselt,0.05895473062992096,0.43391285520463985
küüditati,-0.24477921426296234,0.7606413624813471
kõpu,-0.26835912466049194,0.786453349630654
kogusest,-0.057902153581380844,0.563743480101265
osav,0.03073805570602417,0.46340723048846055
lahkumiseks,0.08416277170181274,0.4043506750564273
kenderi,0.029421472921967506,0.46001927572397305
reeder,-0.5266544818878174,0.9359391152913026
lõpetata,-0.2400045543909073,0.7638375465797208
haiguslehtede,0.36572253704071045,0.14163444512624235
lepik,-0.1970435082912445,0.7194344142258537
samasisuline,0.14070770144462585,0.34385141876375813
keelekümblust,0.31808140873908997,0.17895195823124177
ühtluskooli,0.2960907518863678,0.1946675774278892
kulumi,0.10687462985515594,0.37473962043589304
kuumutatavate,0.3160693645477295,0.18097210164228306
astusid,-0.2622857093811035,0.780411548743895
kahjumis,-0.17173805832862854,0.6944932536585597
peatati,-0.2690028250217438,0.7775427035175984
maksumäärasid,-0.2749529778957367,0.7904847049016127
halvemasse,0.8695652484893799,0.004944797165385539
tarbimismaksud,-0.05565011501312256,0.5637958220909447
tööandjalt,0.013689490035176277,0.4894182522896612
esinejaid,-0.32734215259552,0.8265767233847672
maksuvabad,-0.17129164934158325,0.689625266711632
saalisviibijad,-0.04393827170133591,0.5531820351337682
üritustele,-0.04180057346820831,0.5475466406336158
rohepöördest,-0.3464124798774719,0.843272257715749
teatrid,-0.08102720230817795,0.5861360240730806
täiendavatest,0.09318167716264725,0.3908029446741528
vabaduses,-0.016596125438809395,0.5171882868468194
mõistmiseks,0.046434447169303894,0.44418502030786233
varguse,0.2973194420337677,0.19399375152776832
soojustamiseks,0.1432202309370041,0.32799108849046876
igapidi,0.37763386964797974,0.13558717459942682
hüvitatud,0.09384394437074661,0.3862265118226915
haiguslehe,0.3755168616771698,0.14180794533969665
astute,0.06426116079092026,0.4284232897945047
töövõimetuspension,0.041196927428245544,0.453816358006247
sügavast,0.09182801842689514,0.3919929375842395
kiirustame,-0.2733830213546753,0.7856659787553606
elukestev,0.12818557024002075,0.354649785502844
korraldatav,0.11594068259000778,0.3710742300257719
suundumust,0.15642888844013214,0.3349007620942098
lähtekohad,-0.04102116823196411,0.5488970137350873
kohtulik,0.05335996672511101,0.43989088677149224
loodusvara,0.04318796470761299,0.4545995155581155
lõigetega,0.08692991733551025,0.40539553162648834
sügist,-0.030524468049407005,0.532497411232308
peterson,-0.029353143647313118,0.5341976734179079
lõimitud,0.21363642811775208,0.26682355629146237
rakendussätete,0.18639828264713287,0.2929236521295093
standardit,-0.1554286926984787,0.673503397021607
lisaülesandeid,-0.11014603823423386,0.6273567686158782
mitteseotud,0.3852136731147766,0.13043047767165172
sisalduvat,0.06349337100982666,0.4215091424056623
väljaande,0.03349590301513672,0.4640306853491002
257,0.19926251471042633,0.2871021015289338
lühendatult,0.09235288202762604,0.39576500427366557
põhistatud,0.21629874408245087,0.26379591172924355
portaal,-0.7572968602180481,0.986750784570445
eksimus,-0.5543820858001709,0.9485525430588748
ajakirjanikuna,-0.3183472454547882,0.8250069077221122
ülekandmise,0.14662669599056244,0.33766979434688993
kiusatust,0.10406964272260666,0.37940278601664956
liiguksime,0.08088142424821854,0.41150855652261464
põhines,-0.027967700734734535,0.5368153318319012
keeratakse,0.12244483083486557,0.35657900320939995
pürgida,-0.6101248860359192,0.9650833786673473
"5,9%",0.18917804956436157,0.2874083006917334
onu,-0.12411513924598694,0.6437398438405363
kohatud,0.3420470952987671,0.1583236467682334
ekstsellentsid,-0.0724734514951706,0.5844704016971061
täitmises,0.03883449733257294,0.4574195010780807
regionaalses,0.18206676840782166,0.2982801246661294
rahulepingust,0.23238536715507507,0.24777944406870178
vaktsineerimiskava,0.24652843177318573,0.2362982218112505
liigutamine,-0.09423279762268066,0.6127545398298864
põhimõtteks,-0.04358481988310814,0.5563940265778725
diplomaatidele,-0.1380053013563156,0.6578143242911144
lünki,-0.4430510699748993,0.8994849900295356
idapartnerlus,-0.2868462800979614,0.7960564808629158
survestab,-0.2713569402694702,0.7853598319814726
võidujooks,-0.2695377767086029,0.7817755923518868
reformima,0.21264633536338806,0.2633944526093802
rangete,0.15418578684329987,0.3226962026291875
võlakoormusega,-0.2020977884531021,0.722096587232574
ümbritseva,0.32557785511016846,0.17235442404131507
laenab,-0.5807252526283264,0.9545720680736615
isiklikus,0.25375446677207947,0.2260401619603294
äärmuslikud,0.04156539589166641,0.45383115257575235
sarnastel,-0.027415577322244644,0.5310134996266387
korrigeerinud,-0.006902089808136225,0.5095682720058218
rahandusega,-0.12640373408794403,0.639829395293732
mitteametlikult,0.037962257862091064,0.4535782040904315
tagasilöök,-0.7189915776252747,0.9823423892185634
peetri,-0.10299713909626007,0.6177652029856839
populaarsem,0.5728804469108582,0.050285347259471314
lehtedes,-0.21851173043251038,0.7340854099805696
programmidega,-0.0649871826171875,0.5742466661176198
haldamisel,-0.019456567242741585,0.5253802354692616
kogutoodanguga,-0.20061881840229034,0.7256970350053817
võidetud,0.16565856337547302,0.31268893415824106
eurotoetuste,0.18563973903656006,0.28970437070736366
pankadest,-0.2757507562637329,0.7834683096878525
lõhkumise,0.22523324191570282,0.25251717035001664
maastik,-0.6436078548431396,0.9708747507800265
murrab,-0.2802960276603699,0.7990811614282909
kaitsesite,-0.07046826928853989,0.5859809208827236
üksikasjalik,0.09787409007549286,0.39003325829494373
tervishoiuosakonna,0.1882714033126831,0.285942043202028
sätestatust,0.13234570622444153,0.3501556080637409
kolme-,0.6018343567848206,0.03862097573272172
õpingutele,0.2742340564727783,0.20930569069874827
rauaga,-0.6662444472312927,0.9744437679492302
nõudele,-0.11629727482795715,0.6361249019312734
kindlamaks,0.18119023740291595,0.29677466139252406
õigusel,0.03863440081477165,0.4546470575732302
sidevõrkude,0.12437061220407486,0.3566134749648766
ennetustegevuse,0.27117177844047546,0.21159135875804203
seadusandlust,0.11806091666221619,0.3652833036709692
ülekaaluka,0.2623984217643738,0.21613037057288653
liikuvus,-0.2723558843135834,0.7829266914707578
kriisijuhtimise,-0.018552104011178017,0.5261406827779074
mõttekoda,-0.373697429895401,0.865615417866129
valvama,0.4399629533290863,0.1014778689464848
silda,-0.6109764575958252,0.9621729316635689
viisakad,-0.0872327983379364,0.593704188152682
reaalsetest,0.05751708522439003,0.4365938734202499
mõttemaailma,0.1924603134393692,0.28452797772598337
ilmutatud,0.23469971120357513,0.24656447648405555
ringlussevõtu,-0.030957192182540894,0.5340091571566924
miinimumnõuete,0.13285613059997559,0.3475648282283348
usutakse,0.11993955820798874,0.36092094983189826
vastutanud,-0.023841483518481255,0.5321864352695176
!?,-0.21620245277881622,0.7305506969375883
tervikuks,0.06660568714141846,0.42636487688168667
uhkus,-0.577722430229187,0.953118701899353
dikteerida,-0.3060205578804016,0.8147606255787421
põhiharidusega,0.410859078168869,0.12046429701828476
konkreetsemat,0.5392422676086426,0.058519888042950274
eripedagoogide,0.46638160943984985,0.08616588996337948
individuaalseid,0.1138763427734375,0.3695264224018213
arendustööd,0.013824869878590107,0.4784911298804614
räägingi,-0.20073029398918152,0.7180701404423983
teemani,-0.2554442286491394,0.7726447240198298
mõtlemiseks,-0.06298305094242096,0.5730736504791383
rakendataks,0.01668996922671795,0.48260954700455827
paralleelset,0.08094903826713562,0.4040849596158579
truuks,-0.3631918728351593,0.8517375385895185
perearstisüsteemi,0.1740597039461136,0.30519510486712154
kahetsusega,-0.09351611882448196,0.6040082351573363
raiemahtude,0.2319948375225067,0.25448830821856605
vähemate,0.3115333318710327,0.18549684922885512
töötasude,0.18283933401107788,0.2974381750670543
koti,-0.17131595313549042,0.6870765714709162
usaldamatust,-0.08785180002450943,0.6046557107532256
jänesele,0.10459911078214645,0.3818758491124652
asjalikult,-0.00592412892729044,0.5058542933737251
esitlen,-0.22495238482952118,0.7400424196031761
lahtiste,0.22420288622379303,0.2545901112014233
keskpangas,-0.17182298004627228,0.6874100825430228
väljaöeldud,0.02061794139444828,0.4762753180940703
delikaatne,0.17725121974945068,0.3029768177215524
erapooletud,0.1954818218946457,0.2952059461527261
ümberkorraldamisest,0.11539249867200851,0.3648322650188376
kiireim,0.022545376792550087,0.46982706526025675
limiit,-0.8400427103042603,0.9924404530974323
pangalaenu,-0.001921584247611463,0.5018281674418819
brutopalga,-0.07813632488250732,0.5891885877322407
"4,6%",0.051297981292009354,0.43945950247401633
soojad,0.053542304784059525,0.44151175431571565
õhukeseks,-0.18050789833068848,0.6977751094924505
"8,5%",0.1107734814286232,0.3657502558191481
kahjustava,0.33405181765556335,0.16467746160416752
kulutust,0.006941866595298052,0.49298925220731327
ohutusjuurdluse,0.2860619127750397,0.19518592035491011
nimetagem,0.028450189158320427,0.4749069686407279
usaldusväärseks,-0.06068683788180351,0.5731569767038942
ilusas,-0.2034182995557785,0.728545707588023
targemaid,-0.006788745056837797,0.502009961049432
ametikaaslastega,0.01863880082964897,0.48055699256888285
helmega,-0.1900596171617508,0.7073902673500889
remark,-0.07266587018966675,0.5854764685899568
toredasti,-0.220273956656456,0.7334687399172726
kaevandused,-0.1052032932639122,0.623095981568305
harjumusi,0.0898241400718689,0.40289137261421826
konkurentsitingimustes,-0.07671886682510376,0.5941284281189706
kapitaliseeritud,0.14951305091381073,0.32987784889287797
struktuurist,0.03240218758583069,0.4641230612964251
kasumiga,-0.5348912477493286,0.9393541925883808
jõuad,-0.10815411061048508,0.6321389249345168
ehitusest,0.006296548526734114,0.4917027912654559
eeldustest,0.07279667258262634,0.41392159738650236
julgeolekukeskkonnas,-0.06793946772813797,0.5729011372426479
üürnik,-0.20974871516227722,0.730759072278978
varalist,0.1087598130106926,0.38019830397305043
1944.,-0.5650445222854614,0.9489885936111817
esinemisest,-0.22582869231700897,0.7460661276471792
haldusreformile,-0.021925466135144234,0.5254028774595294
administratiivsete,0.06539484858512878,0.4234024852570808
ametnikuna,-0.17322681844234467,0.692587956170982
kooliõpetaja,0.2543350160121918,0.23216665928426616
piiripunktides,-0.01936057023704052,0.5296038397091617
ebaselgus,0.09312073141336441,0.3926530923168754
indiviidi,0.0459381602704525,0.4453799341880913
prooviti,-0.14068393409252167,0.6584981150525184
reisidokumendi,-0.11583437025547028,0.6350735142329503
biomeetrilised,0.11125947535037994,0.3713898404293905
ehitamata,-0.09571444988250732,0.6107883839134843
dublini,0.1641893982887268,0.3127795626975248
kõhuga,-0.4528271555900574,0.9108687244218567
ajage,-0.3514627516269684,0.8487030950279362
kriisieelsele,0.05979984998703003,0.42854833996204555
tõlgendavad,0.04324150085449219,0.44883162316707115
maakonnakeskused,0.030605221167206764,0.4706249008225698
kalandusfondi,-0.10304483026266098,0.6159767711488034
konservatiivide,0.009924432262778282,0.4804510449455347
kaasamisele,0.09787939488887787,0.38313982683930425
kultuurilised,0.12977048754692078,0.3567486617745588
lehele,-0.3796948790550232,0.86877045743465
talente,-0.2952522039413452,0.8066066826201368
lahkujate,0.3499917984008789,0.1506824585262022
unistused,-0.14228491485118866,0.6537797859586212
pidurdamiseks,-0.0037032896652817726,0.5076395028914991
jaemüük,-0.3051895499229431,0.8167509862912685
aktsioon,-0.5155949592590332,0.9336649911142274
struktuuriüksuste,0.12995707988739014,0.3516142801498916
tundliku,0.3427368700504303,0.1592943236029145
üheltki,0.14102432131767273,0.3397965426114177
pind,-0.8589183688163757,0.9939413647418341
korraldaks,-0.08011405169963837,0.5830423135274263
kiirel,-0.11862562596797943,0.6327789923770158
dubleerivad,0.1372496485710144,0.34370232875163165
vabaabielus,0.18072496354579926,0.2979935140267178
selgitustest,0.053153347223997116,0.43861259880019565
omastehooldajad,0.1949407309293747,0.27732488516838116
vältides,0.04984530061483383,0.4502958771911457
suheldakse,0.07039130479097366,0.41205594799219925
põlved,-0.053359486162662506,0.5659356823969808
muusikaakadeemia,0.2351255863904953,0.24486413985490174
jaotamisel,0.11247294396162033,0.3720269115886261
45 000,0.06793712079524994,0.42389403819481775
käsitlusega,-0.038620948791503906,0.5446117450124819
660,-0.07008481025695801,0.5832926748128154
anveltile,-0.07409075647592545,0.5808649943750452
õiguslikul,0.21079719066619873,0.27534741408641783
rahvatervishoiu,0.259895384311676,0.23128207146354895
selgitustega,0.13873867690563202,0.35074884401714534
puuduv,0.3375018835067749,0.16083763946062546
ministeeriumite,0.28126436471939087,0.20340926260731274
ostad,-0.1984754502773285,0.7228754459296702
tublilt,-0.4640572965145111,0.9108323751257967
pälvib,0.09804749488830566,0.39246477398893864
võimuliidu,-0.05831485241651535,0.5616630676774008
aktsionärid,-0.04333904758095741,0.552943277858286
protseduuriliseks,0.16307193040847778,0.31871277693944067
missioonid,0.0022330395877361298,0.4947657134117529
kohtunikega,-0.02329847402870655,0.5227282303804552
naaberriikidest,-0.10359681397676468,0.6150631374703809
piirhinnad,-0.06752123683691025,0.5763546796247826
ebapiisavalt,0.2484862059354782,0.2284207076100191
pakostalt,-0.2806249260902405,0.7974645507816405
põltsamaal,0.2181253582239151,0.2557648881854747
elementaarset,0.21671345829963684,0.26517545549958166
relvastus,-0.5364422798156738,0.9420587247829054
arvutame,-0.05377902835607529,0.562791969793395
õiguskaitset,0.13954177498817444,0.3403489807651726
tiibadesse,0.2743673324584961,0.2106108162371162
suudagi,-0.19872665405273438,0.7213622217293744
infosüsteemile,-0.0580621175467968,0.5625293323532345
otsesem,0.5072287917137146,0.07001982437358034
töövõimeline,0.1863829791545868,0.30030371214390783
toasoe,-0.2312127947807312,0.7517898509182717
jonni,0.013887635432183743,0.47986594297349805
murdma,0.3242277503013611,0.169434977714501
korruptsioonikomisjoni,0.01608155108988285,0.4796343745343563
75.,0.006384593900293112,0.4948363208296045
riigimetsas,0.07608038932085037,0.412385110142092
pakkujatele,-0.056634437292814255,0.5671385936564441
riigihanked,-0.007068379782140255,0.5056103468283624
ohvitser,-0.3549398183822632,0.8485921445321508
kaitseministeeriumil,0.07152557373046875,0.414401207431361
välismissioonidel,-0.001888840226456523,0.5066779825732839
kohtuti,0.10215543955564499,0.38482517471092414
printsiibina,-0.163192018866539,0.6819134993425052
ühinemisega,-0.07983056455850601,0.5956012350294989
sundliitmine,-0.2125774323940277,0.7300517720729787
vabaerakonda,-0.15710587799549103,0.6805135514748009
isikuks,0.11371256411075592,0.3697612545721346
kahetseda,0.11863318085670471,0.3643228506559171
edendab,-0.13004733622074127,0.6467805811994471
lahkuva,0.40904945135116577,0.11859423376788192
realiseerumist,0.23413728177547455,0.24354035342854807
etapil,-0.6264092922210693,0.967595500418608
inimlikku,0.3969878554344177,0.11795270284470316
idufirmade,0.11264444887638092,0.36321392756034654
küttearved,-0.16013507544994354,0.6799998662320514
ettekirjutust,-0.23340563476085663,0.7517301087742296
raviteenuse,0.41573745012283325,0.11431331342922124
puudumisel,0.19790518283843994,0.28126860744370896
tuhinas,-0.71272873878479,0.9813851947664968
ennetamisel,0.2493835687637329,0.2344289817622851
elutähtis,0.15418606996536255,0.32814505140837436
väikelaste,0.23834630846977234,0.24773605057963466
intervjuudes,-0.18707320094108582,0.7079184823356692
linnavalitsuses,0.04500364884734154,0.4528617885387253
märgatakse,0.17862214148044586,0.3032552732319167
lugupidamisega,-0.2909734547138214,0.8046535224261495
ennetusega,0.109110526740551,0.3796599005911797
normaalseid,-0.03684002906084061,0.5484330343540194
konstrueeritud,0.3199678957462311,0.17767313397421436
teoga,-0.28973305225372314,0.8015072075162979
prokuratuurist,0.09119618684053421,0.39140892255403736
profiiliga,-0.2865394651889801,0.7959447633412922
välisvahendeid,-0.060695208609104156,0.566435735833809
tervemõistuslik,0.23292824625968933,0.25362178356395537
stiimuleid,-0.289741188287735,0.8067339654088372
üleviimise,0.1981574445962906,0.28403930394866905
seadusloomet,0.026600146666169167,0.4621171928609258
identsed,-0.08485159277915955,0.5971455748809955
merest,-0.29638782143592834,0.8106132052606301
juurte,-0.03723737597465515,0.5470204945404004
soovimatus,-0.0745634138584137,0.5855892104456957
juristidega,0.029710322618484497,0.4622450269675402
raputada,-0.30295416712760925,0.8104971672243901
diskussiooniga,-0.17511768639087677,0.6936075484059336
erikoolis,0.5589014887809753,0.05101460453755158
korrumpeerunud,0.023827802389860153,0.47558468132658294
narkokuritegude,0.4431270360946655,0.09883667888947323
üheaastane,0.23692867159843445,0.2394414437867627
64%,0.2976156175136566,0.1941425500110524
